api_number,operator,operator_id,well_type,well_name,well_number,order_number,approval_date,month,year,location,Sec,latitude,longitude,psi,barrels_fluid,zone
3503710676.0,FLYING M PETROLEUM LLC,23412,2D,ANTHIS,2,237693.0,1983-04-29,4,1983,CREEK,22,36.0186128,-96.3410402,300,500,CLEVELAND
3503711113.0,DEXXON INC,16835,2R,"STANWATIE, T",68W,386549.0,1994-09-27,9,1994,CREEK,5,35.9846408,-96.0515611,400,500,GLENN
3503711347.0,LITTLE RIVER ENERGY COMPANY,10148,2D,G.JONES,10,462217.0,2002-04-01,4,2002,CREEK,32,35.9988359,-96.5904149,300,"1,500","BARLTESVILLE, LAYTON, OSWEGO, RED FORK, WHEELER"
3503711353.0,UMBERHAM OIL COMPANY INC,2234,2D,WHEELER 2B,2B,1508350035.0,2015-08-11,8,2015,CREEK,32,35.9912135,-96.6002617,450,500,OSWEGO
3503711359.0,KOBY OIL COMPANY LLC,20976,2D,LINK UNIT TR 3 (ROBIN.MICKEY),3-1A,87477.0,1971-11-14,11,1971,CREEK,33,35.9893692,-96.5808303,600,150,BARTLESVILLE
3503711399.0,GLIMP OIL COMPANY LLC,19470,2D,MARY JONES,5,61951.0,1966-03-21,3,1966,CREEK,36,35.9947444,-96.5267629,800,"1,000",MISENER
3503711895.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 15,P-4,43774.0,1960-11-10,11,1960,CREEK,20,35.9410337,-96.0542645,600,0,GLENN
3503712146.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,ELSA SELF A,8,343257.0,1989-11-30,11,1989,CREEK,21,35.9311436,-96.3521276,50,150,BARTLESVILLE
3503712246.0,DEXXON INC,16835,2D,SMITH-DOOLIN,1,44898.0,1961-03-23,3,1961,CREEK,2,36.1545585,-96.5379307,250,300,BARTLESVILLE
3503712663.0,UMBERHAM OIL COMPANY INC,2234,2D,"JONES, SULLOLY",2-B,522253.0,2006-03-27,3,2006,CREEK,31,35.9984044,-96.6027593,650,750,OSWEGO
3503713153.0,HIGHTOWER ENERGY LLC,22754,2D,COONROD,1,68819.0,1968-04-22,4,1968,CREEK,21,36.1094879,-96.3526375,500,500,RED FORK
3503713163.0,KEYSTONE OIL AND GAS COMPANY LLC,23000,2D,KIMBY,6,253279.0,1974-02-06,2,1974,CREEK,21,36.11118,-96.36415,550,500,CLEVELAND
3503713541.0,SLAVENS II PAUL R,20862,2D,MARTHA BIGPOND,WS-1,569938.0,2009-09-01,9,2009,CREEK,6,36.0648563,-96.0819605,0,"3,000",HOMINY ; ARBUCKLE
3503713698.0,BECCA OIL LLC,21660,2D,SIDWELL,A-3,538111.0,2007-04-18,4,2007,CREEK,12,36.05433,-96.4106812,500,"2,000",SKINNER
3503713760.0,BARNES DARRELL,8153,2D,CROSBIE-LACEY,1,112611.0,1975-05-06,5,1975,CREEK,22,36.02894,-96.4551,300,25,RED FORK
3503714124.0,EAGLE RIVER ENERGY CORPORATION,20128,2D,WRIGHT,3,91619.0,1972-06-19,6,1972,CREEK,17,35.9474021,-96.4817775,300,100,PRUE
3503714134.0,EARL-LE OIL COMPANY,7986,2D,ESTATE LAND,1,46854.0,1961-10-18,10,1961,CREEK,18,35.9528501,-96.504356,0,300,JONES
3503714164.0,SELLERS JACK B ESTATE OF,4209,2D,ESTATE LAND 10,3,409949.0,1992-05-01,5,1992,CREEK,20,35.9383043,-96.4863263,0,75,JONES
3503714861.0,SHIPMAN JAMES E,16136,2D,"STEIL, MATT",5,310498.0,1987-03-30,3,1987,CREEK,28,36.0928559,-96.5693494,300,100,RED FORK
3503714920.0,HINSON BOBBIE L,13015,2R,BP PS UNIT TR 16,4W,477007.0,2003-06-13,6,2003,CREEK,3,35.9767897,-96.3505106,300,800,PRUE
3503714994.0,J & J JACKSON OIL & GAS INC,13682,2D,"RICKS, ETHEL",2,476646.0,2003-06-05,6,2003,CREEK,16,35.9471797,-96.3522368,0,300,BARTLESVILLE
3503715966.0,HIGHTOWER ENERGY LLC,22754,2D,DOTY,4,41144.0,1959-11-23,11,1959,CREEK,1,36.0655526,-96.5177403,0,200,BARTLESVILLE
3503716074.0,INTERNATIONAL ENERGY COMPANY LLC,23556,2D,SUSIE CROW,1-A,421086.0,1998-02-27,2,1998,CREEK,4,36.0617788,-96.5823143,300,"3,000",ARBUCKLE LIME
3503716328.0,DEXXON INC,16835,2D,"REYNOLDS, A. E.",31-SWD,81815.0,1970-09-14,9,1970,CREEK,9,36.057337,-96.5704459,300,"2,000",BARTLESVILLE
3503716453.0,BEREXCO LLC,22550,2R,POWELL,15,664494.0,2017-06-06,6,2017,CREEK,17,36.0325939,-96.5919872,0,"8,000",ARBUCKLE
3503716476.0,INTERNATIONAL ENERGY COMPANY LLC,23556,2D,LOUISA SCOTT,4,60168.0,1965-10-04,10,1965,CREEK,18,36.0420318,-96.6142463,300,300,TUCKER
3503716484.0,SHORT OIL COMPANY,20780,2D,"SCOTT, LOUISA",5,50007.0,1962-10-05,10,1962,CREEK,18,36.0420446,-96.6120142,0,"1,500",ARBUCKLE
3503716718.0,LITTLE RIVER ENERGY COMPANY,10148,2R,E WACOCHE,W-15,95961.0,1973-02-15,2,1973,CREEK,29,36.0068498,-96.5848665,500,200,TUCKER
3503716780.0,GLIMP OIL COMPANY LLC,19470,2R,JAMES PIKE,3,155726.0,1979-07-26,7,1979,CREEK,27,35.9292058,-96.4460904,"1,200",400,DUTCHER
3503716793.0,MID-CON ENERGY OPERATING LLC,23271,2D,"WILEY, MOSE",1-B,47668.0,1962-01-10,1,1962,CREEK,9,35.9660451,-96.5661965,0,100,BARTLESVILLE
3503716836.0,HOTT MONTY L PRODUCTION CORP,18890,2R,ANNIE MEYER,30,42240.0,1960-05-19,5,1960,CREEK,24,35.9390899,-96.2010602,0,"1,000",DUTCHER
3503717112.0,NBI SERVICES INC,13989,2D,C. JACOBS 16-8,8WS,53539.0,1963-12-03,12,1963,CREEK,27,35.6663674,-96.4413517,950,900,BRUNER
3503717152.0,TOPSAIL SECONDARY RECOVERY LLC,21067,2R,LASHLEY,3,526866.0,2006-07-06,7,2006,CREEK,33,35.6435935,-96.4665276,300,"1,000",PRUE
3503717163.0,TOPSAIL SECONDARY RECOVERY LLC,21067,2R,LIZZY DICK,2,1403920009.0,2014-06-23,6,2014,CREEK,34,35.647547,-96.45307,300,200,PRUE
3503717166.0,TOPSAIL SECONDARY RECOVERY LLC,21067,2R,FOUNDATION SERAN,2,1403920010.0,2014-06-16,6,2014,CREEK,34,35.6509085,-96.4553491,300,200,PRUE
3503717768.0,KRUMME OIL COMPANY LLP,1235,2D,HOAGLAND,2,183345.0,1981-02-02,2,1981,CREEK,19,35.8430033,-96.2973853,300,400,DUTCHER
3503718433.0,PULLIAM RICK OIL & GAS INC,19312,2D,SAWYER,1,1007470031.0,2010-08-05,8,2010,CREEK,9,35.8760951,-96.4593296,0,500,"BARTLESVILLE, PERU  "
3503718894.0,LUKE OIL COMPANY,18170,2D,TONEY ESTATE LAND CO.,1,546042.0,2007-10-31,10,2007,CREEK,19,35.9365374,-96.5110801,0,800,PENNSYLVANIA
3503719343.0,HINSON BOBBIE L JR,21916,2D,CARMAN,1,42565.0,1960-05-24,5,1960,CREEK,25,35.9237896,-96.4057431,500,50,JONES
3503719442.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,MARTHA HARJOCEE,3A,545283.0,2007-10-11,10,2007,CREEK,21,35.9347323,-96.3542631,0,600,"BARTLESVILLE, DUTCHER"
3503720023.0,INTERNATIONAL ENERGY COMPANY LLC,23556,2D,FELIX,6A,453064.0,2001-06-12,6,2001,CREEK,6,35.9739218,-96.6104143,500,"1,000",OSWEGO
3503720032.0,SOUTHWEST PETROLEUM CORP,20417,2R,SALO FULSOM FELIX,7-A,374984.0,1993-07-02,7,1993,CREEK,6,35.9782407,-96.6027814,50,800,OSWEGO
3503720049.0,SALLEE OIL CORPORATION,15458,2R,JOB A LAND,11A,409291.0,1997-02-06,2,1997,CREEK,12,36.0592689,-96.1003654,0,100,RED FORK
3503720070.0,MID-CON ENERGY OPERATING LLC,23271,2R,LINDA YARHOLA,29,39084.0,1959-03-13,3,1959,CREEK,9,35.966698,-96.5792198,500,0,RED FORK
3503720081.0,BEREXCO LLC,22550,2R,W.A. NORTON (JEMIMA W-2),W-2,62786.0,1966-06-09,6,1966,CREEK,3,35.9811883,-96.5522816,0,"2,260",BARTLESVILLE
3503720102.0,MID-CON ENERGY OPERATING LLC,23271,2R,LINDA YARHOLA,28,39084.0,1959-03-13,3,1959,CREEK,9,35.9667044,-96.5833438,500,0,RED FORK
3503720108.0,ROVER OPERATING LLC,23934,2R,SPSU,13-5,40410.0,1959-09-01,9,1959,CREEK,8,35.7044187,-96.5965539,"1,500",300,PRUE
3503720109.0,ROVER OPERATING LLC,23934,2R,SPSU,7-6,40410.0,1959-09-01,9,1959,CREEK,8,35.7043881,-96.5876222,"1,500",300,PRUE
3503720153.0,BARNES DARRELL,8153,2R,LEADER,5,84959.0,1971-05-12,5,1971,CREEK,15,36.0347045,-96.452157,600,150,RED FORK
3503720178.0,LINN OPERATING INC,22182,2R,SHAMROCK ROYALTY UNIT TR 4,4-W-2,1501670035.0,2014-12-30,12,2014,CREEK,20,35.9337585,-96.5879287,"1,150","2,500",DES MOINES
3503720200.0,DEXXON INC,16835,2R,WM. B. SELF,52,185941.0,1981-03-17,3,1981,CREEK,21,35.9394066,-96.0360813,870,250,GLENN
3503720205.0,MELSON OIL & GAS INC,17983,2D,ONATE JOHNSON,7A,422541.0,1998-04-22,4,1998,CREEK,14,35.9465316,-96.4305109,500,500,PRUE
3503720220.0,MOUNTAIN CREEK ENERGY INC,22545,2D,McMILLAN,1,70711.0,1968-12-23,12,1968,CREEK,28,35.8380156,-96.4637124,100,0,BARTLESVILLE
3503720221.0,NBI SERVICES INC,13989,2R,SAM KEYS 1 & 2,W-12,566033.0,2009-03-10,3,2009,CREEK,28,35.9266622,-96.5834837,500,"2,000","BARTLESVILLE, PRUE"
3503720225.0,LINN OPERATING INC,22182,2R,SHAMROCK ROYALTY UNIT TR 7,W-10,1501670030.0,2014-12-18,12,2014,CREEK,21,35.9303546,-96.5833016,"1,175","2,500",DES MOINES
3503720235.0,NBI SERVICES INC,13989,2R,PETER BROWN,10,1001730011.0,2009-12-18,12,2009,CREEK,34,35.9154085,-96.5651723,500,"1,200","BARTLESVILLE, LAYTON, PRUE, SKINNER, "
3503720238.0,LINN OPERATING INC,22182,2R,SHAMROCK ROYALTY UNIT TR. 3,W-4,1501670028.0,2014-12-18,12,2014,CREEK,21,35.9338107,-96.5834162,"1,150","2,500",DES MOINES
3503720293.0,GRAYHORSE OPERATING INC,20814,2R,ROSE CARR,13,374357.0,1993-06-03,6,1993,CREEK,26,35.8386943,-96.3201341,0,"1,500","BARTLESVILLE, DUTCHE"
3503720298.0,ROVER OPERATING LLC,23934,2R,SPSU,7-7,1204310102.0,2012-03-29,3,2012,CREEK,8,35.710667,-96.5865268,"1,445",700,PRUE
3503720376.0,NBI SERVICES INC,13989,2R,LESTA KEYS,47,570439.0,2009-09-24,9,2009,CREEK,28,35.9191989,-96.5658632,500,"2,000","LAYTON, PRUE"
3503720440.0,MID-CON ENERGY OPERATING LLC,23271,2R,STEWART FEE,W-44,327060.0,1988-06-15,6,1988,CREEK,15,35.9519432,-96.56126,"1,000","2,500",BARTLESVILLE
3503720441.0,MID-CON ENERGY OPERATING LLC,23271,2R,STEWART FEE,W-45,326737.0,1988-06-07,6,1988,CREEK,15,35.9554755,-96.5612744,"1,000","2,500",BARTLESVILLE
3503720443.0,NBI SERVICES INC,13989,2R,LESTA KEYS,48,572391.0,2009-12-22,12,2009,CREEK,28,35.9191921,-96.5744408,500,"2,000","BARTLESVILLE, LAYTON, PRUE, SKINNER"
3503720444.0,NBI SERVICES INC,13989,2R,LESTA KEYS,49,573075.0,2010-01-26,1,2010,CREEK,28,35.9157033,-96.5744537,500,"1,600","BARTLESVILLE, LAYTON, PRUE, RED FORK, SKINNER"
3503720461.0,PINNACLE EXPLORATION & PRODUCTION CO,22141,2R,W GLENN SAND UNIT,13-11W,537466.0,2007-04-02,4,2007,CREEK,18,35.9484027,-96.0786071,300,"5,000",GLENN
3503720463.0,PINNACLE EXPLORATION & PRODUCTION CO,22141,2R,W.G.S.U.,13W,527604.0,2006-07-26,7,2006,CREEK,18,35.9485062,-96.0741478,300,"5,000",GLENN
3503720479.0,MID-CON ENERGY OPERATING LLC,23271,2R,STEWART FEE,W-40,327061.0,1988-06-15,6,1988,CREEK,15,35.9519095,-96.5655503,"1,000","2,500",BARTLESVILLE
3503720481.0,MID-CON ENERGY OPERATING LLC,23271,2R,STEWART FEE,W-43,326733.0,1988-06-07,6,1988,CREEK,15,35.9554623,-96.5655651,"1,500","3,000",BARTLESVILLE
3503720506.0,ROVER OPERATING LLC,23934,2R,SPSU TR9,2,1205070011.0,2012-05-15,5,2012,CREEK,9,35.7016125,-96.5793683,"1,410",700,PRUE
3503720507.0,ROVER OPERATING LLC,23934,2R,SPSU TR10,3,1205280054.0,2012-04-06,4,2012,CREEK,9,35.6979863,-96.5793876,"1,405",700,PRUE
3503720558.0,MID-CON ENERGY OPERATING LLC,23271,2R,R.S. LITCHFIELD,55,327062.0,1984-05-30,5,1984,CREEK,21,35.9444851,-96.5658732,"1,000","2,500",BARTLESVILLE
3503720559.0,MID-CON ENERGY OPERATING LLC,23271,2R,SUSANNA DACON,45,326734.0,1988-06-07,6,1988,CREEK,16,35.9482819,-96.5658923,"1,000","2,500",BARTLESVILLE
3503720565.0,BEREXCO LLC,22550,2R,EMMA COKER,36,666089.0,2017-07-18,7,2017,CREEK,16,36.0450726,-96.5808138,"1,000","5,000",ARBUCKLE
3503720617.0,DEXXON INC,16835,2R,YARHOLA ROYALTY UNIT,3-W6,88097.0,1971-12-08,12,1971,CREEK,16,35.9591115,-96.5832661,"1,200",150,RED FORK
3503720620.0,DEXXON INC,16835,2R,YARHOLA ROYALTY UNIT,2W3,88097.0,1971-12-08,12,1971,CREEK,9,35.9628392,-96.5831402,"1,200",150,RED FORK
3503720628.0,WELCH ENERGY LLC,20096,2D,RODGERS,5,338092.0,1989-04-19,4,1989,CREEK,32,36.0762353,-96.5950434,0,"3,000",PINK LIME
3503720634.0,DEXXON INC,16835,2D,YAHOLA ROYALTY UNIT WSW,1,1306140008.0,2013-06-03,6,2013,CREEK,9,35.9606908,-96.5802676,700,"15,000",ARBUCKLE
3503720635.0,UPLANDS RESOURCES INC,17630,2R,SGU,2W-1,94409.0,1972-12-01,12,1972,CREEK,29,35.9264889,-96.0514456,"1,200",360,"BARTLESVILLE, RED FORK"
3503720636.0,UPLANDS RESOURCES INC,17630,2R,SGU,2W9,94409.0,1972-12-01,12,1972,CREEK,29,35.9264887,-96.0471564,"1,200",360,"BARTLESVILLE, RED FORK"
3503720648.0,NBI SERVICES INC,13989,2R,LESTA KEYS,45,572392.0,2009-12-22,12,2009,CREEK,28,35.9157068,-96.5701651,500,"2,000","LAYTON, PRUE"
3503720653.0,UPLANDS RESOURCES INC,17630,2R,SGU,1-W4,94409.0,1972-12-01,12,1972,CREEK,20,35.9337411,-96.0647493,"1,200",360,"BARTLESVILLE, RED FORK"
3503720655.0,UPLANDS RESOURCES INC,17630,2R,SGU,2W7,94409.0,1972-12-01,12,1972,CREEK,29,35.9299313,-96.0557527,"1,200",360,"BARTLESVILLE, RED FORK"
3503720656.0,UPLANDS RESOURCES INC,17630,2R,SGU,2W-8,94409.0,1972-12-01,12,1972,CREEK,29,35.9264892,-96.0558177,"1,200",360,"BARTLESVILLE, RED FORK"
3503720658.0,UPLANDS RESOURCES INC,17630,2R,B.W. BERRYHILL,W-14,51124.0,1963-02-28,2,1963,CREEK,28,35.9299528,-96.0427138,"1,200",360,"BARTLESVILLE, RED FORK"
3503720677.0,PETCO PETROLEUM CORP,19386,2R,BAIR,W-10,251065.0,1983-12-30,12,1983,CREEK,23,35.9347702,-96.5446563,700,"1,000",RED FORK
3503720678.0,UPLANDS RESOURCES INC,17630,2R,S GLENN UNIT  TR 1,1-W-2,93668.0,1972-10-17,10,1972,CREEK,20,35.9372984,-96.060516,"1,200",360,RED FORK
3503720730.0,BEREXCO LLC,22550,2R,LONG,21W,666084.0,2017-07-18,7,2017,CREEK,9,36.0518226,-96.578662,0,"4,000",ARBUCKLE
3503720748.0,MID-CON ENERGY OPERATING LLC,23271,2R,COGEE WEST,29,28978.0,1954-08-02,8,1954,CREEK,16,35.948065,-96.5791192,0,656,BARTLESVILLE
3503720749.0,MID-CON ENERGY OPERATING LLC,23271,2D,SUSANNA DACON,46,255992.0,1984-03-22,3,1984,CREEK,16,35.9483473,-96.5700986,"1,000","2,500",BARTLESVILLE
3503720750.0,MID-CON ENERGY OPERATING LLC,23271,2R,LIVINGSTON OIL COMPANY,2-A,255991.0,1984-03-22,3,1984,CREEK,16,35.9447869,-96.5703817,"1,000","2,500",BARTLESVILLE
3503720751.0,MID-CON ENERGY OPERATING LLC,23271,2R,COGEE WEST,35,28978.0,1954-08-02,8,1954,CREEK,16,35.9447823,-96.5790988,0,600,BARTLESVILLE
3503720752.0,MID-CON ENERGY OPERATING LLC,23271,2R,R.S. LITCHFIELD,58,68139.0,1968-01-03,1,1968,CREEK,21,35.9411376,-96.5701512,"1,500","3,000",RED FORK
3503720753.0,MID-CON ENERGY OPERATING LLC,23271,2R,R.S. LITCHFIELD,57,68139.0,1968-01-03,1,1968,CREEK,21,35.940911,-96.56597,"1,500","3,000",PRUE
3503720754.0,MID-CON ENERGY OPERATING LLC,23271,2R,R.S. LITCHFIELD,62,68139.0,1968-01-03,1,1968,CREEK,21,35.9443477,-96.5658727,"1,500","3,000",RED FORK
3503720760.0,DISCOVER RESOURCES LLC,19958,2D,HUTTON,30,566375.0,2009-03-24,3,2009,CREEK,8,35.9655509,-96.5960348,0,"2,500"," BARTLESVILLE, BIG LIME, OSWEGO, PRUE"
3503720780.0,UPLANDS RESOURCES INC,17630,2R,SGU,1W-12,94409.0,1972-12-01,12,1972,CREEK,20,35.9372847,-96.064723,"1,200",360,RED FORK
3503720797.0,BEREXCO LLC,22550,2R,MOSQUITO CREEK DUTCHER SAND UT,W-52,154262.0,1979-01-11,1,1979,CREEK,27,35.9269733,-96.4432334,"1,200",400,DUTCHER
3503720804.0,BEREXCO LLC,22550,2R,STARR,34,666085.0,2017-07-18,7,2017,CREEK,8,36.0507177,-96.5867423,0,"8,000",ARBUCKLE LIME
3503720806.0,MID-CON ENERGY OPERATING LLC,23271,2D,FARRIS,29-SWD,76171.0,1969-09-03,9,1969,CREEK,17,36.0366251,-96.5950262,0,"4,400",ARBUCKLE
3503720818.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 11,J-9X,43774.0,1960-11-10,11,1960,CREEK,16,35.9494288,-96.0378945,650,0,GLENN
3503720821.0,BEREXCO LLC,22550,2R,KATIE BROWN,6E,515790.0,2005-12-02,12,2005,CREEK,9,35.9648114,-96.5771524,500,"5,000","BARTLESVILLE, PRUE"
3503720843.0,MID-CON ENERGY OPERATING LLC,23271,2D,SUSANNA DACON,44,255993.0,1984-03-22,3,1984,CREEK,16,35.9520813,-96.5699996,"1,000","2,500",BARTLESVILLE
3503720880.0,TEE CEE'S INC,22282,2R,M TIGER,20,1205270046.0,2012-11-30,11,2012,CREEK,17,35.9464543,-96.5947075,500,500,BARTLESVILLE
3503720883.0,ONEOK GAS STORAGE LLC,20643,2R,DEPEW STORAGE WATER INJ WELL,2,81002.0,1970-07-03,7,1970,CREEK,6,35.7203463,-96.4976728,300,"2,500",DUTCHER
3503720885.0,DEXXON INC,16835,2R,R.P. RICHARDS,W2,101076.0,1973-11-08,11,1973,CREEK,33,36.0792109,-96.5747864,"1,500","3,200",BARTLESVILLE
3503720886.0,DEXXON INC,16835,2R,R.P. RICHARDS,W-3,101076.0,1973-11-08,11,1973,CREEK,33,36.0759838,-96.5741194,"1,500","3,200",BARTLESVILLE
3503720887.0,DEXXON INC,16835,2R,R.P. RICHARDS,W4,101076.0,1973-11-08,11,1973,CREEK,33,36.0757945,-96.5704995,"1,500","3,200",BARTLESVILLE
3503720895.0,MID-CON ENERGY OPERATING LLC,23271,2R,COGEE WEST,31,68139.0,1968-01-03,1,1968,CREEK,16,35.94646,-96.5768796,"1,500","3,000",RED FORK
3503720945.0,DISCOVER RESOURCES LLC,19958,2D,HUTTON,31,543015.0,2007-08-16,8,2007,CREEK,8,35.9601121,-96.5959556,0,"2,500","PRUE, RED FORK"
3503720953.0,NBI SERVICES INC,13989,2D,JOSEPH McNAC,35,411578.0,1997-04-22,4,1997,CREEK,3,35.9004383,-96.5642849,125,500,"PRUE, SKINNER"
3503720961.0,BOOTH JOHN H INC,236,2R,HAYDEN,6,340167.0,1989-07-17,7,1989,CREEK,23,36.1148075,-96.3236514,"1,150",100,RED FORK
3503720968.0,ONEOK GAS STORAGE LLC,20643,2R,DEPEW STORAGE WATER INJ WELL,4,86565.0,1971-09-10,9,1971,CREEK,6,35.7173967,-96.4991523,250,"2,000",DUTCHER
3503720971.0,BEREXCO LLC,22550,2R,VIDA M. WAY,26A,666086.0,2017-07-18,7,2017,CREEK,17,36.0419626,-96.5983652,0,"8,000",ARBUCKLE
3503720975.0,WHITDALE INC,6190,2D,SELLERS,A-7,353401.0,1991-01-16,1,1991,CREEK,13,35.9546681,-96.5155722,300,500,CLEVELAND
3503720980.0,GLIMP OIL COMPANY LLC,19470,2D,BRYAN STEPHENS,W-1,86695.0,1971-09-21,9,1971,CREEK,1,35.9755678,-96.5122765,500,600,LAYTON
3503720989.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750,2D,HENGST,2-A,91617.0,1972-06-19,6,1972,CREEK,31,35.9911488,-96.0818333,75,100,WILCOX
3503721012.0,ROVER OPERATING LLC,23934,2R,DYER ,3,1707410010.0,2017-05-01,5,2017,CREEK,4,35.719966,-96.57759,"1,410",700,PRUE SAND
3503721033.0,MID-CON ENERGY OPERATING LLC,23271,2D,"FISHER, G.W.  SWD",27,1404740042.0,2014-10-23,10,2014,CREEK,18,36.0446114,-96.6042259,500,"20,000",ARBUCKLE
3503721040.0,NBI SERVICES INC,13989,2R,"SAM KEYS TR ""1""",W-17,68251.0,1968-02-22,2,1968,CREEK,28,35.9266503,-96.5655863,"1,500","22,000",LAYTON
3503721057.0,MID-CON ENERGY OPERATING LLC,23271,2R,R.S. LITCHFIELD,59,68139.0,1968-01-03,1,1968,CREEK,21,35.9428153,-96.5723868,"1,500","3,000",PRUE
3503721066.0,KLO LLC,16112,2R,B. MILLER,4,443066.0,2000-07-21,7,2000,CREEK,22,36.117151,-96.4488376,"1,265",150,RED FORK
3503721143.0,NBI SERVICES INC,13989,2D,"TIGER ""H""",5,466984.0,2002-08-21,8,2002,CREEK,17,35.9473606,-96.5846858,0,"2,000","ARBUCKLE, BIG LIME, OSWEGO "
3503721167.0,KEYSTONE OIL AND GAS COMPANY LLC,23000,2D,CLARA F. MARRS,1,302667.0,1988-08-26,8,1988,CREEK,2,35.9794155,-96.4382469,300,300,SKINNER
3503721182.0,DEXXON INC,16835,2R,BERRYHILL GLEN SAND UNIT,7-88,239313.0,1983-06-01,6,1983,CREEK,16,35.958707,-96.0311225,850,"2,000",GLENN
3503721183.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT,7-89,234942.0,1983-03-15,3,1983,CREEK,16,35.9587154,-96.0359202,850,"2,000",GLENN
3503721255.0,MID-CON ENERGY OPERATING LLC,23271,2R,COGEE WEST,28,68139.0,1968-01-03,1,1968,CREEK,16,35.9483882,-96.5833238,"1,500","3,000","BARTLESVILLE, CLEVELAND, LAYTON, PRUE, RED FORK, SKINNER, WILCOX"
3503721260.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 07,93,43774.0,1960-11-10,11,1960,CREEK,16,35.9533722,-96.0358274,500,0,GLENN
3503721263.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT,11-77,178515.0,1980-10-30,10,1980,CREEK,16,35.9499882,-96.0311708,"1,000",500,GLENN
3503721264.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 11,76,43774.0,1960-11-10,11,1960,CREEK,16,35.9498358,-96.0359345,550,0,GLENN
3503721280.0,3 BC CO INC,19495,2D,INEZ,1,1304740001.0,2013-05-13,5,2013,CREEK,11,35.6980555,-96.5419603,300,"1,000",PRUE
3503721294.0,INTERNATIONAL ENERGY COMPANY LLC,23556,2D,ANNIE ROBERTS,1,111964.0,1975-03-03,3,1975,CREEK,22,36.0300443,-96.5608148,0,"3,000",ARBUCKLE
3503721304.0,LAKESHORE OPERATING LLC,23797,2R,SCOTT DUTCHER SAND UNIT,WI-2,116717.0,1975-11-20,11,1975,CREEK,2,35.893133,-96.2237029,500,250,DUTCHER
3503721305.0,LAKESHORE OPERATING LLC,23797,2R,SCOTT DUTCHER SAND UNIT,WI-3,116719.0,1975-11-20,11,1975,CREEK,2,35.8881792,-96.2224316,500,250,DUTCHER
3503721306.0,LAKESHORE OPERATING LLC,23797,2R,SCOTT DUTCHER SAND UNIT,WI-4,116718.0,1975-11-20,11,1975,CREEK,2,35.8940366,-96.2213487,500,250,DUTCHER
3503721307.0,LAKESHORE OPERATING LLC,23797,2R,SCOTT DUTCHER SAND UNIT TR 2,WI-5,575901.0,2010-06-03,6,2010,CREEK,2,35.8981036,-96.218135,500,300,DUTCHER
3503721308.0,LAKESHORE OPERATING LLC,23797,2R,SCOTT DUTCHER SAND UNIT TR 6,WI-6,116721.0,1971-11-04,11,1971,CREEK,2,35.8886535,-96.2163041,500,250,DUTCHER
3503721360.0,WHITEHEAD PRODUCTION CO INC,17677,2D,L.Y. KING,7,374429.0,1992-04-09,4,1992,CREEK,35,35.9947779,-96.4395707,0,300,"BURGESS, RED FORK"
3503721404.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT,11-78,178512.0,1980-10-30,10,1980,CREEK,16,35.946457,-96.0359737,500,"1,440",GLENN
3503721405.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 11,79,178514.0,1980-10-30,10,1980,CREEK,16,35.9464465,-96.0319199,"1,000",500,GLENN
3503721424.0,DANNY'S OILFIELD SERVICES INC,22775,CDW,LUCINDA,2-A,1105400013.0,2011-06-03,6,2011,CREEK,4,35.8081589,-96.3625691,300,600,DUTCHER
3503721428.0,SOUTHWEST PETROLEUM CORP,20417,2R,M. WASHINGTON,4,470340.0,2002-12-02,12,2002,CREEK,7,35.9609853,-96.6083095,0,"1,200","BIG LIME, OSWEGO"
3503721476.0,INTERNATIONAL ENERGY COMPANY LLC,23556,2D,STOLL,2-A,204076.0,1981-12-09,12,1981,CREEK,28,36.011327,-96.5826537,300,300,LAYTON
3503721486.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT,6-70,178516.0,1980-10-30,10,1980,CREEK,16,35.9540878,-96.0447684,"1,000",500,GLENN
3503721487.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT 10,48,43774.0,1960-11-10,11,1960,CREEK,16,35.9502866,-96.0403211,550,0,GLENN
3503721488.0,DEXXON INC,16835,2R,BERRYHILL GLENN SAND UNIT,6-G9,178517.0,1980-10-30,10,1980,CREEK,16,35.9570982,-96.0445696,"1,000",500,GLENN
3503721507.0,HOLLOWAY DAVID A,10368,2R,EMMA BARKER,3A,341146.0,1989-08-29,8,1989,CREEK,27,36.013331,-96.2282798,"1,300",110,DUTCHER
3503721544.0,DEXXON INC,16835,2R,"BERRYHILL, WILLIAM",90,220232.0,1982-07-08,7,1982,CREEK,17,35.9544065,-96.0539769,600,"1,450",GLENN
