,event_id,date,year,month,latitude,longitude,depth,mag_type,magnitude,state,time,potential_blast,bix_potential_blasts
1252,5110400,2014-11-18,2014,11,37.8975,-81.26,9600,ML,2.4,West Virginia,18:59:52,1,1
1253,4488459,2013-10-09,2013,10,38.1213,-81.3253,26200,ML,2.7,West Virginia,16:18:55,1,1
1254,ld60064701,2014-02-23,2014,2,44.7115,-73.873,9400,ml,1.63,New York,02:19:09.070000,0,0
1255,ld60034308,2014-03-10,2014,3,41.0103333,-80.5433333,2540,ml,3.0,Ohio,06:26:45.900000,0,0
1256,4219110,2012-10-17,2012,10,37.6858,-82.0634,1300,ML,2.8,West Virginia,16:39:38,1,1
1257,4310392,2013-02-08,2013,2,38.4767,-80.5862,14900,ML,2.5,West Virginia,21:11:38,1,1
1258,4310493,2013-02-16,2013,2,37.6629,-82.5712,2300,ML,2.1,West Virginia,15:23:11,1,1
1259,4310500,2013-02-16,2013,2,37.7911,-81.774,8500,ML,2.0,West Virginia,20:59:05,1,1
1260,4225403,2013-03-09,2013,3,37.7421,-82.0317,2100,ML,2.4,West Virginia,19:14:29,1,1
1261,4311103,2013-04-27,2013,4,37.8408,-81.5166,18400,ML,2.6,West Virginia,17:35:09,1,1
1262,4372640,2013-07-20,2013,7,37.7422,-81.7724,7400,ML,2.1,West Virginia,19:59:21,1,1
1263,4225293,2013-03-02,2013,3,37.7479,-81.9225,1700,ML,2.5,West Virginia,22:23:18,1,1
1264,4225339,2013-03-05,2013,3,38.4818,-80.5738,14900,ML,2.6,West Virginia,21:03:28,1,1
1265,4225342,2013-03-05,2013,3,37.7672,-82.0407,6400,ML,2.6,West Virginia,22:02:57,1,1
1266,4225372,2013-03-07,2013,3,37.8216,-81.7537,6600,ML,2.5,West Virginia,20:55:34,1,1
1267,4225374,2013-03-07,2013,3,38.0855,-81.3844,5500,ML,2.2,West Virginia,21:19:45,1,1
1268,ld60086416,2015-02-05,2015,2,43.6691667,-74.0811667,5000,ml,1.85,New York,14:55:12.980000,0,0
1269,ld60041403,2015-02-08,2015,2,44.7678333,-74.5895,6070,ml,1.65,New York,09:34:30.170000,0,0
1270,ld60041708,2015-02-14,2015,2,44.4508333,-74.824,5000,ml,1.93,New York,04:47:19.210000,0,0
1271,se60004308,2015-02-17,2015,2,37.1195,-80.9853333,5740,md,2.39,Virginia,10:24:38.640000,0,0
1272,usp00091qc,1999-01-25,1999,1,42.73,-77.85,3000,md,2.5,New York,20:12:30,0,0
1273,usp000cc1v,2003-11-04,2003,11,40.251,-75.877,1000,mblg,2.7,Pennsylvania,13:37:31.800000,0,0
1274,4372686,2013-07-25,2013,7,37.7582,-82.0482,3800,ML,2.5,West Virginia,21:27:56,1,1
1275,4372641,2013-07-20,2013,7,37.4751,-82.1093,9300,ML,2.0,West Virginia,22:29:02,1,1
1276,4372699,2013-07-27,2013,7,37.7507,-81.9874,7900,ML,2.0,West Virginia,22:52:50,1,1
1277,ld60059656,2014-02-01,2014,2,41.007,-73.6993,12000,ml,1.8,New York,12:33:00.400000,0,0
1278,ld60074201,2014-07-18,2014,7,41.0883333,-74.2823333,5000,ml,1.2,New Jersey,15:43:50.880000,0,0
1279,4225618,2013-03-23,2013,3,37.9265,-81.2822,14100,ML,2.4,West Virginia,20:12:49,1,1
1280,4372569,2013-07-14,2013,7,37.474,-82.1245,2000,ML,1.9,West Virginia,18:30:54,1,1
1281,4488514,2013-10-12,2013,10,43.2812,-75.1449,10700,ML,2.0,New York,16:40:50,1,1
1282,4488146,2013-11-21,2013,11,37.7376,-82.0274,1700,ML,2.4,West Virginia,17:44:16,1,1
1283,4369251,2013-05-11,2013,5,38.0254,-81.6674,8400,ML,2.2,West Virginia,13:23:11,1,1
1284,4369238,2013-05-10,2013,5,37.4129,-81.2464,3400,ML,2.4,West Virginia,21:09:45,1,1
1285,4369274,2013-05-13,2013,5,38.2045,-81.5873,5000,ML,2.6,West Virginia,19:47:49,1,1
1286,4766884,2014-03-20,2014,3,41.4671,-77.3508,11200,ML,2.7,Pennsylvania,19:14:58,1,1
1287,4766899,2014-03-21,2014,3,43.3044,-73.5926,15600,ML,1.9,New York,15:50:41,1,1
1288,4309511,2012-11-08,2012,11,38.0446,-81.6737,7300,ML,2.6,West Virginia,21:14:05,1,1
1289,4309582,2012-11-20,2012,11,37.7239,-82.0587,12600,ML,2.9,West Virginia,21:48:27,1,1
1290,4309515,2012-11-09,2012,11,38.0736,-81.6343,5400,ML,2.7,West Virginia,17:45:03,0,1
1291,4766951,2014-03-24,2014,3,40.1954,-80.9603,14000,ML,2.5,Pennsylvania,19:54:27,1,1
1292,usp0000eu9,1976-01-30,1976,1,39.683,-78.17,15000,lg,2.8,West Virginia,18:58:49.800000,0,0
1293,usp0000t83,1978-03-05,1978,3,41.352,-74.146,5000,,2.1,New York,07:53:25.600000,0,0
1294,usp0000ukh,1978-05-18,1978,5,41.022,-74.335,6000,,1.5,New Jersey,01:29:37.900000,0,0
1295,4310454,2013-02-14,2013,2,37.7425,-82.1238,1300,ML,2.4,West Virginia,16:15:50,1,1
1296,4309566,2012-11-17,2012,11,37.6988,-81.9889,5800,ML,2.9,West Virginia,19:20:04,1,1
1297,4220856,2012-12-01,2012,12,37.4488,-82.425,2400,ML,2.5,West Virginia,16:04:47,1,1
1298,4213045,2012-07-28,2012,7,37.2843,-81.6558,31500,ML,2.2,West Virginia,16:45:51,1,1
1299,4212970,2012-07-19,2012,7,37.971,-81.4594,400,ML,3.4,West Virginia,20:31:37,0,1
1300,4219060,2012-10-11,2012,10,38.0863,-80.4689,2500,ML,3.5,West Virginia,20:31:25,0,1
1301,4219092,2012-10-15,2012,10,37.727,-82.0337,4300,ML,3.0,West Virginia,20:49:10,0,1
1302,4219100,2012-10-16,2012,10,38.0615,-81.6272,2900,ML,2.4,West Virginia,19:46:41,0,1
1303,4310515,2013-02-18,2013,2,40.1843,-80.2491,14300,ML,2.4,Pennsylvania,21:38:54,0,1
1304,4223668,2013-01-31,2013,1,37.4264,-82.0664,10600,ML,2.7,West Virginia,21:25:55,1,1
1305,4310323,2013-02-04,2013,2,38.0333,-81.3964,15200,ML,2.1,West Virginia,20:53:20,1,1
1306,5153928,2015-05-08,2015,5,42.5197,-73.8582,11000,ML,2.2,New York,17:14:18,1,1
1307,4223363,2013-01-09,2013,1,37.7831,-82.1181,5000,ML,2.6,West Virginia,21:44:16,1,1
1308,4223372,2013-01-10,2013,1,38.1184,-81.6854,3100,ML,2.9,West Virginia,16:38:18,1,1
1309,4223451,2013-01-16,2013,1,38.0459,-81.7129,9600,ML,2.6,West Virginia,21:04:51,1,1
1310,4223454,2013-01-17,2013,1,37.91,-81.3825,11800,ML,2.6,West Virginia,15:04:58,1,1
1311,4370001,2013-06-26,2013,6,37.4071,-81.9866,5300,ML,2.2,West Virginia,12:46:24,0,1
1312,4310501,2013-02-16,2013,2,38.1165,-82.0387,10100,ML,1.9,West Virginia,21:29:24,0,1
1313,4310308,2013-02-02,2013,2,37.9979,-81.4193,8700,ML,2.1,West Virginia,18:26:38,1,1
1314,5109382,2014-12-15,2014,12,37.3011,-81.8687,2600,ML,2.2,West Virginia,00:09:54,1,0
1315,5111690,2015-01-15,2015,1,40.1761,-80.6025,9200,ML,2.1,Pennsylvania,07:52:54,1,0
1316,4310514,2013-02-18,2013,2,37.8504,-81.8018,11400,ML,2.4,West Virginia,20:42:44,1,1
1317,4310520,2013-02-19,2013,2,37.7152,-82.1013,14900,ML,2.4,West Virginia,16:11:03,1,1
1318,4310546,2013-02-21,2013,2,37.8028,-81.5647,11400,ML,2.7,West Virginia,21:06:03,1,1
1319,4371837,2013-08-05,2013,8,38.0176,-81.4644,8300,ML,2.6,West Virginia,18:34:12,1,1
1320,4310558,2013-02-22,2013,2,38.3303,-81.0611,10500,ML,2.6,West Virginia,21:33:19,1,1
1321,4369527,2013-05-24,2013,5,37.8793,-81.614,2700,ML,2.7,West Virginia,19:41:52,1,1
1322,4369592,2013-05-29,2013,5,38.2004,-81.6073,5300,ML,2.5,West Virginia,19:42:27,1,1
1323,4310497,2013-02-16,2013,2,37.9575,-81.3195,2400,ML,2.4,West Virginia,18:29:55,1,1
1324,4372435,2013-07-03,2013,7,40.2251,-79.3527,6000,ML,1.8,Pennsylvania,00:56:14,1,0
1325,4374260,2013-09-18,2013,9,37.6759,-82.1346,3100,ML,2.4,West Virginia,15:19:54,1,1
1326,4374224,2013-09-16,2013,9,40.0941,-79.2731,6200,ML,2.1,Pennsylvania,14:36:32,1,1
1327,ld60039203,2014-11-29,2014,11,42.577,-79.0606667,2920,ml,1.7,New York,04:18:26.590000,0,0
1328,4372523,2013-07-11,2013,7,37.9017,-81.6507,14000,ML,1.7,West Virginia,05:16:37,1,0
1329,4372687,2013-07-25,2013,7,37.7625,-81.9259,6500,ML,2.1,West Virginia,23:08:53,1,0
1330,4812988,2014-04-10,2014,4,42.4942,-73.8793,8700,ML,2.0,New York,18:55:02,1,1
1331,4812996,2014-04-11,2014,4,37.2395,-81.4443,3100,ML,2.4,West Virginia,13:54:17,1,1
1332,4808545,2014-05-19,2014,5,37.7337,-82.0497,10600,ML,2.3,West Virginia,21:13:55,1,1
1333,4808549,2014-05-20,2014,5,44.3694,-74.1286,12000,ML,2.0,New York,16:02:03,1,1
1334,4808630,2014-05-29,2014,5,40.1383,-80.9429,12400,ML,2.3,Pennsylvania,19:48:15,1,1
1335,4808638,2014-05-30,2014,5,42.5018,-73.8077,5900,ML,2.1,New York,17:09:05,1,1
1336,4815558,2014-06-05,2014,6,42.9137,-74.1243,6200,ML,1.7,New York,14:10:43,1,1
1337,4815562,2014-06-05,2014,6,43.108,-73.8629,16200,ML,1.8,New York,17:29:21,1,1
1338,4815773,2014-06-27,2014,6,43.1052,-73.8561,15000,ML,1.6,New York,17:25:09,1,1
1339,4820552,2014-07-03,2014,7,43.6437,-73.8103,16700,ML,2.3,New York,15:24:39,1,1
1340,4815639,2014-06-13,2014,6,39.7459,-79.7587,9700,ML,1.9,West Virginia,15:57:15,1,1
1341,4820632,2014-07-11,2014,7,41.4677,-77.3799,10000,ML,2.3,Pennsylvania,14:09:48,1,1
1342,4808483,2014-05-13,2014,5,37.8689,-81.6801,1000,ML,2.8,West Virginia,00:18:39,1,0
1343,4808587,2014-05-23,2014,5,37.3293,-81.9375,200,ML,2.4,West Virginia,20:03:45,1,1
1344,4223488,2013-01-18,2013,1,37.7617,-82.1772,3700,ML,2.5,West Virginia,21:50:11,1,1
1345,4223515,2013-01-21,2013,1,38.278,-81.6006,14200,ML,2.7,West Virginia,18:39:02,1,1
1346,4223523,2013-01-21,2013,1,38.3474,-81.1078,13500,ML,2.7,West Virginia,21:51:52,1,1
1347,4223534,2013-01-22,2013,1,37.8742,-81.7062,14100,ML,2.5,West Virginia,20:57:02,1,1
1348,4223557,2013-01-23,2013,1,38.0585,-81.6548,3800,ML,2.8,West Virginia,21:22:32,1,1
1349,4223580,2013-01-24,2013,1,38.0696,-81.6514,8000,ML,2.9,West Virginia,21:19:32,1,1
1350,4487941,2013-11-06,2013,11,41.4749,-77.3679,2700,ML,2.5,Pennsylvania,18:20:48,1,1
1351,4488204,2013-11-25,2013,11,41.4563,-77.3553,12800,ML,2.5,Pennsylvania,19:33:53,1,1
1352,4369248,2013-05-10,2013,5,39.0175,-82.3212,17900,ML,2.0,Ohio,23:22:36,0,0
1353,4820755,2014-07-23,2014,7,39.2736,-77.8056,13300,ML,1.6,Virginia,16:12:59,1,1
1354,4220912,2012-12-06,2012,12,37.8621,-81.887,200,ML,2.8,West Virginia,20:14:51,1,1
1355,4221103,2012-12-26,2012,12,37.8229,-81.7835,600,ML,2.6,West Virginia,21:38:07,1,1
1356,4223312,2013-01-04,2013,1,37.7631,-82.0004,100,ML,2.7,West Virginia,21:45:03,1,1
1357,5109400,2014-12-19,2014,12,37.3535,-81.5257,1300,ML,2.4,West Virginia,19:22:55,1,1
1358,5111680,2015-01-13,2015,1,38.1428,-80.4808,1300,ML,1.7,West Virginia,20:55:35,1,1
1359,5114921,2015-03-02,2015,3,38.0445,-81.5596,1200,ML,2.5,West Virginia,21:58:31,1,1
1360,4311041,2013-04-22,2013,4,38.242,-81.5706,400,ML,2.5,West Virginia,20:55:59,1,1
1361,4219162,2012-10-22,2012,10,38.1043,-81.8739,7400,ML,2.7,West Virginia,19:24:16,1,1
1362,4219196,2012-10-25,2012,10,37.7373,-82.2364,3900,ML,2.6,West Virginia,18:09:18,1,1
1363,4223649,2013-01-29,2013,1,38.3481,-81.0627,13300,ML,2.2,West Virginia,21:48:27,1,1
1364,4223654,2013-01-30,2013,1,37.8792,-81.3145,12900,ML,2.9,West Virginia,17:46:24,1,1
1365,4223671,2013-01-31,2013,1,37.7559,-82.2574,3400,ML,2.9,West Virginia,21:53:39,1,1
1366,4310292,2013-02-01,2013,2,37.8177,-81.7448,10200,ML,2.4,West Virginia,20:59:23,1,1
1367,4310293,2013-02-01,2013,2,37.9821,-81.4342,14200,ML,2.7,West Virginia,21:08:14,1,1
1368,4225375,2013-03-07,2013,3,37.9721,-81.3687,3900,ML,2.8,West Virginia,21:27:05,1,1
1369,4225387,2013-03-08,2013,3,37.913,-81.5979,2200,ML,2.9,West Virginia,20:43:57,1,1
1370,4225429,2013-03-11,2013,3,38.4778,-80.5931,14900,ML,2.6,West Virginia,20:22:26,1,1
1371,4225446,2013-03-12,2013,3,38.037,-81.6805,11000,ML,2.6,West Virginia,19:41:17,1,1
1372,4225537,2013-03-18,2013,3,38.2469,-81.6088,4500,ML,2.6,West Virginia,21:08:10,1,1
1373,5005243,2014-09-05,2014,9,37.7449,-82.0602,1200,ML,2.1,West Virginia,17:02:20,1,1
1374,4310991,2013-04-18,2013,4,38.0278,-81.7286,11800,ML,2.4,West Virginia,20:15:11,1,1
1375,4374244,2013-09-17,2013,9,38.0381,-81.4413,5900,ML,2.6,West Virginia,20:34:58,1,1
1376,4369627,2013-05-31,2013,5,38.0404,-81.4797,12600,ML,2.4,West Virginia,21:01:24,1,1
1377,4374281,2013-09-19,2013,9,43.8603,-75.959,11600,ML,2.2,New York,15:57:15,1,1
1378,4369240,2013-05-10,2013,5,37.2264,-81.79,1800,ML,2.5,West Virginia,21:18:44,1,1
1379,4371966,2013-08-13,2013,8,37.3439,-81.427,1600,ML,2.7,West Virginia,20:14:15,1,1
1380,4488339,2013-10-01,2013,10,43.5884,-75.343,15400,ML,1.8,New York,15:58:41,1,1
1381,5007476,2014-10-06,2014,10,40.4763,-78.9038,14900,ML,2.2,Pennsylvania,13:45:14,1,1
1382,4766990,2014-03-27,2014,3,39.8449,-79.9427,6100,ML,2.0,West Virginia,16:10:11,1,1
1383,4767008,2014-03-28,2014,3,38.0206,-81.4454,5700,ML,2.7,West Virginia,16:44:56,1,1
1384,4812920,2014-04-02,2014,4,39.2166,-80.2029,3800,ML,2.2,West Virginia,19:01:32,1,1
1385,4812963,2014-04-07,2014,4,39.8162,-77.2338,4300,ML,1.6,Virginia,20:15:19,1,1
1386,5005341,2014-09-13,2014,9,38.1019,-81.3865,7900,ML,2.2,West Virginia,15:38:17,1,1
1387,usp000gdb5,2008-07-28,2008,7,40.582,-75.086,1000,md,2.1,New Jersey,15:20:09.500000,0,0
1388,4812959,2014-04-07,2014,4,37.8595,-81.6324,10700,ML,2.2,West Virginia,10:37:26,1,0
1389,usp000fgz6,2007-07-24,2007,7,42.604,-74.119,15000,md,3.1,New York,01:56:48.790000,0,0
1390,usp000fjdd,2007-08-11,2007,8,44.27,-76.48,5000,ml,2.6,Quebec,07:31:20,0,0
1391,usp000fpbd,2007-09-28,2007,9,41.99,-80.6,5000,mblg,2.8,Ohio,08:46:05.810000,0,0
1392,usp000fubs,2007-12-13,2007,12,42.787,-78.205,7000,md,2.6,New York,03:29:24,0,0
1393,usp000g0z6,2008-03-08,2008,3,43.03,-78.571,6000,md,2.7,New York,11:48:44.100000,0,0
1394,usp000g1gm,2008-03-14,2008,3,41.336,-74.452,3000,md,2.3,New York,22:42:31.600000,0,0
1395,5109378,2014-12-11,2014,12,41.4636,-77.3452,13900,ML,2.4,Pennsylvania,18:58:25,1,1
1396,5111774,2015-01-26,2015,1,42.5354,-73.8013,16500,ML,2.2,New York,20:07:11,1,1
1397,4813014,2014-04-14,2014,4,40.7894,-78.4417,13500,ML,2.3,Pennsylvania,19:00:24,1,1
1398,usp000gxw4,2009-06-05,2009,6,42.828,-78.248,5000,md,2.9,New York,15:07:52,0,0
1399,usp000grwk,2008-12-31,2008,12,40.107,-77.003,1000,,0.0,Pennsylvania,05:34:08.800000,0,0
1400,usp000gt45,2009-01-26,2009,1,43.255,-78.723,7000,mblg,2.3,New York,06:55:28,0,0
1401,usp000gtz4,2009-02-14,2009,2,40.948,-74.392,2000,md,2.4,New Jersey,22:22:22,0,0
1402,usp000gu4z,2009-02-18,2009,2,42.57,-74.103,9000,md,2.7,New York,03:41:50.720000,0,0
1403,usp000gu5q,2009-02-18,2009,2,42.572,-74.101,10000,md,2.4,New York,16:20:23,0,0
1404,usp000gu7q,2009-02-20,2009,2,42.573,-74.096,8000,md,2.7,New York,18:04:19.700000,0,0
1405,usp000guat,2009-02-23,2009,2,42.574,-74.095,7000,md,2.1,New York,15:46:20.290000,0,0
1406,usp000gv9z,2009-03-22,2009,3,42.634,-74.115,16000,md,2.8,New York,09:21:01.270000,0,0
1407,4815551,2014-06-04,2014,6,40.7318,-76.0968,13100,ML,1.7,Pennsylvania,13:09:10,1,1
1408,4815591,2014-06-09,2014,6,42.9856,-75.1895,15800,ML,2.4,New York,15:16:06,1,1
1409,4815633,2014-06-12,2014,6,40.872,-78.2725,12300,ML,2.1,Pennsylvania,20:09:06,1,1
1410,4820517,2014-07-01,2014,7,43.0059,-76.4146,15600,ML,2.0,New York,14:15:43,1,1
1411,4820543,2014-07-02,2014,7,42.5209,-73.8635,13300,ML,2.1,New York,19:24:04,1,1
1412,4820585,2014-07-08,2014,7,39.25,-78.0872,15000,ML,1.4,Virginia,14:27:47,1,1
1413,5111763,2015-01-23,2015,1,38.0645,-81.5033,5300,ML,2.4,West Virginia,22:08:21,1,1
1414,5005372,2014-09-15,2014,9,38.0552,-81.4888,9200,ML,2.8,West Virginia,22:53:27,1,1
1415,5007513,2014-10-10,2014,10,41.4817,-77.3558,12500,ML,2.2,Pennsylvania,18:31:22,1,1
1416,4808618,2014-05-28,2014,5,44.0636,-75.8842,14600,ML,2.2,New York,15:26:38,1,1
1417,usp000hn29,2010-10-13,2010,10,44.241,-73.538,23900,md,2.4,New York,17:30:43.500000,0,0
1418,usp000hc1v,2010-04-29,2010,4,38.686,-80.815,100,mblg,2.6,West Virginia,01:36:21,0,0
1419,usp000hc2p,2010-04-29,2010,4,38.647,-80.872,1100,mblg,2.7,West Virginia,12:38:53,0,0
1420,usp000hc39,2010-04-29,2010,4,38.722,-80.803,5000,mblg,2.5,West Virginia,23:26:39.470000,0,0
1421,usp000hcfs,2010-05-08,2010,5,38.623,-80.911,100,md,2.4,West Virginia,03:03:00,0,0
1422,usp000hdhe,2010-06-03,2010,6,44.794,-74.629,8000,md,2.5,New York,09:35:39,0,0
1423,usp000hdhp,2010-06-03,2010,6,40.086,-76.974,1500,ml,2.9,Pennsylvania,12:25:02.930000,0,0
1424,usp000hdna,2010-06-06,2010,6,40.42,-74.31,5000,md,2.3,New Jersey,08:13:45,0,0
1425,4815632,2014-06-12,2014,6,40.5452,-79.072,12900,ML,2.4,Pennsylvania,16:31:49,1,1
1426,4815645,2014-06-13,2014,6,37.8937,-81.2832,9200,ML,2.4,West Virginia,20:50:56,1,1
1427,4815619,2014-06-11,2014,6,40.7688,-79.7286,22800,ML,1.9,Pennsylvania,15:06:04,1,1
1428,4815660,2014-06-17,2014,6,44.0226,-75.6724,11300,ML,1.5,New York,14:39:23,1,1
1429,4808550,2014-05-20,2014,5,38.0169,-80.5445,2300,ML,2.6,West Virginia,16:12:05,1,1
1430,4815745,2014-06-24,2014,6,42.5082,-73.8629,11900,ML,2.3,New York,18:36:34,1,1
1431,4815762,2014-06-26,2014,6,44.0594,-75.8822,16700,ML,2.1,New York,16:24:15,1,1
1432,4815637,2014-06-13,2014,6,37.2483,-81.4738,5600,ML,2.9,West Virginia,00:21:26,1,0
1433,usp000j389,2011-06-16,2011,6,44.52,-74.277,8200,ml,2.6,New York,04:03:17,0,0
1434,usp000j47r,2011-07-06,2011,7,40.092,-74.979,5000,ml,0.4,Pennsylvania,06:37:50.910000,0,0
1435,usp000j6z7,2011-08-24,2011,8,44.703,-74.382,5000,mwr,3.0,New York,17:14:32.600000,0,0
1436,usp000j6zc,2011-08-24,2011,8,44.702,-74.392,5000,mblg,2.3,New York,18:44:08.800000,0,0
1437,usp000j70d,2011-08-25,2011,8,37.916,-80.215,12900,mblg,2.7,West Virginia,05:59:13,0,0
1438,usp000j70r,2011-08-25,2011,8,42.683,-74.091,18000,ml,2.8,New York,13:13:32.200000,0,0
1439,usp000j71b,2011-08-25,2011,8,42.688,-74.094,20300,mblg,2.7,New York,20:55:53.550000,0,0
1440,usp000j71v,2011-08-26,2011,8,42.681,-74.094,22900,ml,2.2,New York,04:55:20,0,0
1441,usp000j74e,2011-08-27,2011,8,42.687,-74.091,22100,ml,2.9,New York,14:38:40.100000,0,0
1442,usp000j7ae,2011-08-31,2011,8,39.4,-81.27,5000,mblg,2.8,Ohio,09:35:12.410000,0,0
1443,usp000jvz9,2012-11-23,2012,11,39.789,-75.016,5000,ml,2.2,New Jersey,05:13:20.970000,0,0
1444,usp000jgbk,2012-03-16,2012,3,38.234,-81.748,5000,mblg,2.6,West Virginia,15:05:53.570000,0,0
1445,ld60023903,2013-02-16,2013,2,43.0795,-74.1,6400,Ml,1.8,New York,07:44:26.500000,0,0
1446,usp000j8rd,2011-09-30,2011,9,41.135,-80.685,5000,ml,2.5,Ohio,00:52:38.710000,0,0
1447,usp000j9mc,2011-10-20,2011,10,41.125,-80.704,6000,ml,2.2,Ohio,22:41:10.820000,0,0
1448,usp000jb6u,2011-11-21,2011,11,44.78,-74.62,5000,ml,2.4,New York,07:16:51.500000,0,0
1449,usp000jck1,2011-12-24,2011,12,41.11,-80.69,3500,mblg,2.7,Ohio,06:24:57.380000,0,0
1450,usp000jcwa,2011-12-31,2011,12,41.122,-80.684,5000,mwr,3.7,Ohio,20:05:01.060000,0,0
1451,usp000jd5a,2012-01-07,2012,1,44.942,-74.663,10000,ml,2.3,New York,02:33:24.010000,0,0
1452,usp000jdvu,2012-01-23,2012,1,43.555,-74.05,5000,ml,2.3,New York,15:44:06.700000,0,0
1453,usp000jndf,2012-06-30,2012,6,44.308,-75.923,5000,mblg,2.7,New York,01:56:25.550000,0,0
1454,4820701,2014-07-17,2014,7,37.9714,-81.394,4500,ML,2.7,West Virginia,19:52:43,1,1
1455,4820753,2014-07-22,2014,7,37.5878,-82.0707,6600,ML,2.3,West Virginia,22:34:46,1,1
1456,4815700,2014-06-20,2014,6,42.9874,-75.18,14900,ML,2.2,New York,15:22:15,1,1
1457,4820682,2014-07-15,2014,7,37.882,-81.2689,2400,ML,2.2,West Virginia,22:21:45,1,1
1458,4815702,2014-06-20,2014,6,43.5783,-75.3438,16400,ML,1.6,New York,15:53:59,1,1
1459,ld60026203,2013-05-02,2013,5,44.7482,-74.9807,8200,Ml,1.2,New York,01:54:06.300000,0,0
1460,ld60029103,2013-07-27,2013,7,43.3038,-75.0882,5000,Ml,2.0,New York,04:50:45.100000,0,0
1461,se033113a,2013-03-31,2013,3,38.645,-80.8332,8100,Mw,3.4,West Virginia,14:01:24,0,0
1462,ld60025313,2013-04-01,2013,4,44.0688,-76.0213,7500,Ml,1.7,New York,11:28:05.600000,0,0
1463,4487970,2013-11-08,2013,11,41.4467,-77.3844,7100,ML,2.7,Pennsylvania,19:11:28,0,1
1464,ld60070801,2014-06-19,2014,6,39.8185,-75.0058333,5240,ml,1.02,New Jersey,04:09:50.930000,0,0
1465,ld60064006,2014-02-08,2014,2,42.693,-74.0896667,11920,ml,1.65,New York,12:34:21.520000,0,0
1466,ld60064231,2014-02-09,2014,2,41.4815,-80.3641667,5000,ml,2.18,Pennsylvania,22:34:04.980000,0,0
1467,ld60064321,2014-02-13,2014,2,43.64,-78.3958333,5000,ml,2.88,Quebec,04:57:38.020000,0,0
1468,ld60034403,2014-03-10,2014,3,41.0088333,-80.555,5000,ml,2.42,Ohio,06:42:44.280000,0,0
1469,ld60034408,2014-03-10,2014,3,41.0096667,-80.53,5000,ml,2.23,Ohio,15:03:47.610000,0,0
1470,ld60065316,2014-03-10,2014,3,41.009,-80.5316667,5000,ml,2.64,Ohio,15:44:06.780000,0,0
1471,ld60034503,2014-03-11,2014,3,41.0025,-80.5336667,5220,ml,2.1,Ohio,07:01:13.340000,0,0
1472,5006101,2014-08-06,2014,8,45.1875,-73.6607,13900,ML,1.9,Quebec,16:11:49,0,1
1473,5006158,2014-08-13,2014,8,39.4216,-76.2437,9900,ML,2.6,Maryland,16:00:25,0,1
1474,5006181,2014-08-15,2014,8,41.4571,-77.4006,7800,ML,2.3,Pennsylvania,18:52:58,0,1
1475,5006202,2014-08-19,2014,8,40.8075,-78.5401,12700,ML,2.0,Pennsylvania,15:56:14,0,1
1476,5006218,2014-08-20,2014,8,40.957,-74.5325,12500,ML,2.0,New Jersey,17:20:26,0,1
1477,5006250,2014-08-25,2014,8,38.1411,-82.0749,14900,ML,2.5,West Virginia,12:17:03,0,1
1478,5006251,2014-08-25,2014,8,39.7178,-79.7247,6400,ML,1.7,West Virginia,15:56:11,0,1
1479,5006265,2014-08-27,2014,8,43.0356,-74.707,2700,ML,2.0,New York,14:01:14,0,1
1480,5006142,2014-08-11,2014,8,37.3263,-81.9165,1800,ML,2.6,West Virginia,20:37:24,1,1
1481,5006106,2014-08-07,2014,8,40.173,-80.9394,17000,ML,2.1,Pennsylvania,16:04:54,1,1
1482,5006125,2014-08-08,2014,8,41.088,-78.2998,12100,ML,2.1,Pennsylvania,19:30:49,1,1
1483,5006149,2014-08-12,2014,8,37.8446,-81.3658,7600,ML,2.2,West Virginia,19:56:56,1,1
1484,5006197,2014-08-18,2014,8,42.9611,-75.4762,13200,ML,2.1,New York,14:03:05,1,1
1485,5006186,2014-08-15,2014,8,40.9082,-79.7063,14000,ML,1.9,Pennsylvania,23:12:47,1,0
1486,5005389,2014-09-17,2014,9,43.0316,-74.7098,9000,ML,1.9,New York,14:00:30,0,1
1487,5005392,2014-09-17,2014,9,43.1573,-78.3593,11500,ML,1.2,New York,17:00:10,0,1
1488,5005425,2014-09-19,2014,9,38.1049,-81.9259,7200,ML,2.2,West Virginia,20:44:19,0,1
1489,5005459,2014-09-25,2014,9,42.8535,-76.7805,12100,ML,2.2,New York,15:27:51,0,1
1490,5005470,2014-09-26,2014,9,43.7431,-75.4198,14800,ML,2.1,New York,14:55:43,0,1
1491,5005498,2014-09-29,2014,9,41.4567,-77.4065,5200,ML,2.4,Pennsylvania,18:52:56,0,1
1492,5005509,2014-09-30,2014,9,42.9205,-74.1337,13300,ML,2.1,New York,14:31:05,0,1
1493,5005331,2014-09-12,2014,9,38.0437,-81.5174,8200,ML,2.0,West Virginia,20:44:10,1,1
1494,5005375,2014-09-16,2014,9,43.1109,-73.8509,5000,ML,1.7,New York,15:30:23,1,1
1495,5005377,2014-09-16,2014,9,42.5004,-73.8583,16000,ML,2.1,New York,16:11:05,1,1
1496,5005404,2014-09-18,2014,9,38.1163,-81.3605,10100,ML,2.5,West Virginia,15:47:32,1,1
1497,5005496,2014-09-29,2014,9,37.991,-81.3894,3700,ML,2.1,West Virginia,16:56:58,1,1
1498,5005502,2014-09-29,2014,9,37.8362,-81.2905,7000,ML,2.1,West Virginia,19:59:52,1,1
